variant,seed,mask_seed,missing_mode,position,span_fraction,n,infeasible_n,naturally_absent_n,support_negative,support_neutral,support_positive,mean_removed_steps_per_target_modality,actual_removed_observation_rate,actual_span_fraction,unique_mask_realizations_mean,one_feasible_start_n,accuracy,macro_f1,mae,pearson_r,delta_mae,delta_macro_f1
M2,2027,5104,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.5814917127071824,0.5661975276104741,0.6448679218140755,0.5973279859861114,0.020790479500978676,-0.01249457421662814
M2,2027,5104,vision,early,0.15,695,33,15,201,174,320,3.5035971223021583,0.1549468323623428,0.15162910284899678,3.4532374100719423,9,0.5985611510791367,0.5851165152047506,0.622452873034443,0.6000809422390176,-0.001525894600710398,0.006355037320639578
M2,2027,5104,vision,early,0.35,696,32,15,200,174,322,8.195402298850574,0.35574848040991275,0.3514217322550645,2.961206896551724,24,0.6005747126436781,0.5853345711126798,0.6238342076968187,0.5981934636126914,-0.0003740757960697394,0.004945793912644381
M2,2027,5104,vision,early,0.55,691,37,15,199,172,320,12.878437047756874,0.5522231235935943,0.5496021750273932,1.6772793053545587,266,0.5991316931982634,0.585732293219814,0.6292647974708491,0.5947307727724918,0.0031150758007673085,0.005975720511925409
M2,2027,5104,vision,middle,0.15,695,33,15,199,174,322,3.4935251798561153,0.15391467801559208,0.15107957931924487,3.646043165467626,10,0.6028776978417266,0.5871891084626468,0.6250297751358087,0.6011222464521074,-0.000403573101373067,0.006989984278560235
M2,2027,5104,vision,middle,0.35,700,28,15,202,174,324,8.121428571428572,0.35308380506922393,0.35117329220756244,3.6585714285714284,8,0.6042857142857143,0.5865581828968557,0.6267881190776825,0.6038106583510137,0.0002894543324197807,0.007919596595796663
M2,2027,5104,vision,middle,0.55,698,30,15,202,174,322,12.736389684813753,0.550721650496382,0.5503155263821218,3.6074498567335245,11,0.5888252148997135,0.5745375740376869,0.6296738549682678,0.6004174882615877,0.002959140392292614,-0.004476585727207549
M2,2027,5104,vision,late,0.15,692,36,15,199,173,320,3.4884393063583814,0.1554939477311117,0.1516506529271782,3.4826589595375723,7,0.596820809248555,0.5830816319379977,0.6287098271998367,0.5949208044310625,0.0007958079693634046,0.004243078014345869
M2,2027,5104,vision,late,0.35,699,29,15,200,175,324,8.081545064377682,0.3518078163261213,0.351272858380252,2.9799713876967098,18,0.597997138769671,0.5837687779247436,0.6299720563431496,0.5979071322577463,0.0029099189672346926,0.00449923187536605
M2,2027,5104,vision,late,0.55,699,29,15,200,175,324,12.660944206008583,0.5487904277874998,0.5502762229921914,1.8640915593705294,194,0.5937052932761088,0.5799728162880364,0.6344233938893876,0.5948898618144758,0.007838128249191612,0.000703270238658904
M2,2027,5104,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5394190871369294,0.5327419558998506,0.6453887233678072,0.5564032719223643,0.021316782485070296,-0.04682724150977713
M2,2027,5104,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5504840940525588,0.5372233870468546,0.680853161759891,0.5088712225461566,0.05678122087715409,-0.042345810362773184
M2,2027,5104,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.4951321279554937,0.4731421224674598,0.7531950342597152,0.41264786836071277,0.1284328460983507,-0.10615713661055415
M2,2027,5104,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5429362880886427,0.5326420987539686,0.6684485778542767,0.5292408277682074,0.043534347699784814,-0.04657769962199709
M2,2027,5104,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5096952908587258,0.4981605244996549,0.694719797129281,0.47736891003466325,0.06980556697478912,-0.08105927387631079
M2,2027,5104,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.45429362880886426,0.4505555850329437,0.7189171536105822,0.38279761348016256,0.09400292345609029,-0.12866421334302203
M2,2027,5104,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.569060773480663,0.570739929609648,0.6283414713544411,0.5748505337359839,0.004264029041344264,-0.007952172217454256
M2,2027,5104,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.5013812154696132,0.5032346885640339,0.6835764437214117,0.4747084003270365,0.05949900140831488,-0.07545741326306843
M2,2027,5104,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.4530386740331492,0.4487154434087699,0.711215024145104,0.3918162156997966,0.08713758183200715,-0.1299766584183324
M2,2027,5104,text+vision,early,0.15,695,33,15,201,174,320,3.533812949640288,0.15343270695904226,0.15162910284899678,3.4244604316546763,9,0.5726618705035971,0.5637315813624875,0.6310621559619903,0.569929044082828,0.00708338832683697,-0.015029896521623565
M2,2027,5104,text+vision,early,0.35,696,32,15,200,174,322,8.272270114942529,0.3531631133849975,0.3514217322550645,2.8951149425287355,24,0.5100574712643678,0.49927108793024555,0.6971930874533009,0.4676534765653995,0.0729848039604124,-0.0811176892697899
M2,2027,5104,text+vision,early,0.55,691,37,15,199,172,320,13.016642547033285,0.5509730066299663,0.5496021750273932,1.7004341534008682,266,0.48914616497829233,0.48040129850656893,0.7262613188297462,0.41665836965218195,0.10011159715966444,-0.09935527420131968
M2,2027,5104,text+vision,middle,0.15,695,33,15,199,174,322,3.533093525179856,0.15281279145999632,0.15107957931924487,3.633093525179856,10,0.5482014388489208,0.5391265528387073,0.6499274361262218,0.5551653258039573,0.02449408788904006,-0.04107257134537934
M2,2027,5104,text+vision,middle,0.35,700,28,15,202,174,324,8.242142857142857,0.35213292462323026,0.35117329220756244,3.617142857142857,8,0.5228571428571429,0.5097797642590476,0.6751540684912886,0.5150959167423047,0.04865540374602584,-0.06885882204201144
M2,2027,5104,text+vision,middle,0.55,698,30,15,202,174,322,12.89756446991404,0.5498700854882023,0.5503155263821218,3.681948424068768,11,0.43982808022922637,0.42941290742635585,0.7320497223205417,0.32805364103085455,0.1053350077445665,-0.1496012523385386
M2,2027,5104,text+vision,late,0.15,692,36,15,199,173,320,3.542630057803468,0.15378278262253128,0.1516506529271782,3.505780346820809,7,0.5476878612716763,0.5469202118326819,0.6269192579336939,0.5877732497209986,-0.000994761296779445,-0.03191834209096989
M2,2027,5104,text+vision,late,0.35,699,29,15,200,175,324,8.2310443490701,0.35117034273070885,0.351272858380252,2.9628040057224605,18,0.4949928469241774,0.49735228417233157,0.6872220330782374,0.4652981949181391,0.0601598957023225,-0.08191726187704595
M2,2027,5104,text+vision,late,0.55,699,29,15,200,175,324,12.88340486409156,0.5495435113900348,0.5502762229921914,1.848354792560801,194,0.4220314735336195,0.42190713753458375,0.7273052864533467,0.35960179276618837,0.10072002081315068,-0.15736240851479377
M2,2027,5104,audio+vision,early,0.15,695,33,15,201,174,320,3.535251798561151,0.15352358330891142,0.15162910284899678,3.4431654676258994,9,0.5913669064748202,0.575853465813829,0.6264770330713807,0.6040286957642101,0.0024982654362273315,-0.002908012070282018
M2,2027,5104,audio+vision,early,0.35,696,32,15,200,174,322,8.269396551724139,0.3529395064898643,0.3514217322550645,2.9152298850574714,24,0.5977011494252874,0.5827554868175315,0.6355073829235016,0.597570023449516,0.011299099430613135,0.0023667096174960767
M2,2027,5104,audio+vision,early,0.55,691,37,15,199,172,320,13.018813314037626,0.5510277975207153,0.5496021750273932,1.6946454413892909,266,0.6078147612156295,0.5910681482658058,0.6447766987356194,0.6162452740335833,0.01862697706553762,0.011311575557917175
M2,2027,5104,audio+vision,middle,0.15,695,33,15,199,174,322,3.5345323741007193,0.1528662356019866,0.15107957931924487,3.6158273381294963,10,0.5971223021582733,0.5796262245502957,0.6252732746892696,0.6051667158739232,-0.0001600735479121429,-0.0005728996337909242
M2,2027,5104,audio+vision,middle,0.35,700,28,15,202,174,324,8.247142857142856,0.35231384254699355,0.35117329220756244,3.6142857142857143,8,0.5814285714285714,0.5672521704051926,0.6377824563213758,0.603481369463866,0.011283791576113034,-0.01138641589586642
M2,2027,5104,audio+vision,middle,0.55,698,30,15,202,174,322,12.89541547277937,0.5488906707901522,0.5503155263821218,3.6361031518624642,11,0.6117478510028653,0.59369020421652,0.6326000534190148,0.617070029476782,0.005885338843039656,0.014676044451625514
M2,2027,5104,audio+vision,late,0.15,692,36,15,199,173,320,3.5397398843930636,0.1535364483289979,0.1516506529271782,3.5,7,0.5780346820809249,0.5632165437003652,0.634637247921759,0.5954023499753427,0.006723228691285721,-0.015622010223286575
M2,2027,5104,audio+vision,late,0.35,699,29,15,200,175,324,8.234620886981402,0.3517531470206709,0.351272858380252,2.9785407725321886,18,0.5951359084406295,0.578174920100745,0.6371579634529326,0.6026801923749627,0.010095826077017755,-0.0010946259486325216
M2,2027,5104,audio+vision,late,0.55,699,29,15,200,175,324,12.88555078683834,0.5497764658880107,0.5502762229921914,1.8454935622317596,194,0.6065808297567954,0.5909415202508862,0.6459295813617788,0.5993313087953579,0.019344315721582794,0.011671974201508672
M2,2027,5104,text+audio+vision,early,0.15,695,33,15,201,174,320,3.543884892086331,0.1529106377544902,0.15162910284899678,3.479136690647482,9,0.5568345323741007,0.5474899880178035,0.6383584626287008,0.547238949801288,0.01437969499354741,-0.03127148986630757
M2,2027,5104,text+audio+vision,early,0.35,696,32,15,200,174,322,8.299808429118775,0.35280806952984967,0.3514217322550645,2.9123563218390807,24,0.5129310344827587,0.5029122145401216,0.697885469908173,0.4920817280757079,0.07367718641528453,-0.07747656265991387
M2,2027,5104,text+audio+vision,early,0.55,691,37,15,199,172,320,13.062228654124457,0.5504322997434614,0.5496021750273932,1.683068017366136,266,0.5108538350217077,0.4943258012209668,0.7424832070313728,0.4260046668436715,0.11633348536129107,-0.0854307714869218
M2,2027,5104,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.54484412470024,0.15212709385891499,0.15107957931924487,3.579856115107914,10,0.5582733812949641,0.5501642155087059,0.6440021416694998,0.5496714712819656,0.018568793432317987,-0.030034908675380723
M2,2027,5104,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.282857142857143,0.35207620773465137,0.35117329220756244,3.6342857142857143,8,0.5414285714285715,0.5296574770258982,0.6562382608013494,0.5155035433131168,0.02973959605608667,-0.04898110927516086
M2,2027,5104,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.962273161413563,0.5499534290420733,0.5503155263821218,3.650429799426934,11,0.4670487106017192,0.4553213815893883,0.7030600766440517,0.40075431136524264,0.07634536206807652,-0.12369277817550617
M2,2027,5104,text+audio+vision,late,0.15,692,36,15,199,173,320,3.5491329479768785,0.1529245279571273,0.1516506529271782,3.4696531791907512,7,0.5679190751445087,0.5662248341340654,0.6493167812812191,0.5545143688822685,0.02140276205074576,-0.012613719789586364
M2,2027,5104,text+audio+vision,late,0.35,699,29,15,200,175,324,8.281354315689079,0.35126330985200244,0.351272858380252,3.0028612303290414,18,0.5092989985693849,0.5134082669095686,0.6684385017306679,0.4894324491406222,0.041376364354753004,-0.06586127913980888
M2,2027,5104,text+audio+vision,late,0.55,699,29,15,200,175,324,12.955650929899857,0.5495600058737405,0.5502762229921914,1.849785407725322,194,0.463519313304721,0.45668876493023924,0.7098038464528809,0.4054360572538182,0.08321858081268485,-0.12258078111913828
M2,2027,5105,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5455801104972375,0.5370857588540183,0.6523382464084178,0.5338831202957608,0.028260804095320946,-0.041606342973083965
M2,2027,5105,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5096685082872928,0.4984067051999912,0.703007188929214,0.446210729913206,0.07892974661611718,-0.0802853966271111
M2,2027,5105,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.4791666666666667,0.46609875969174885,0.7265137034778794,0.4198607061972558,0.1017469419994288,-0.11231836606349244
M2,2027,5105,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5601659751037344,0.5525684818062635,0.6553884962493783,0.5395890293256422,0.03046992204743304,-0.025774220987176744
M2,2027,5105,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5283540802213001,0.521418354223439,0.6866310017278745,0.4649051444657981,0.0617124275259292,-0.05692434857000128
M2,2027,5105,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.42738589211618255,0.4263606625966009,0.7302979312703157,0.3396946466463762,0.10537935706837043,-0.15198204019683936
M2,2027,5105,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.5469613259668509,0.5467533745249717,0.6404058911647257,0.5608645288822454,0.016328448851628874,-0.03193872730213054
M2,2027,5105,text,late,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.9917127071823204,11,0.5,0.4998849160653387,0.6849979742414715,0.44462069338445154,0.060920531928374655,-0.0788071857617636
M2,2027,5105,text,late,0.55,724,4,0,206,181,337,13.017955801104973,0.5501892610060948,0.5501892610060948,1.830110497237569,201,0.44613259668508287,0.444717149426716,0.7139635807037025,0.3846553722087255,0.08988613839060566,-0.13397495240038632
M2,2027,5105,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.6002766251728907,0.585908226213741,0.6253411715868268,0.5997275550876725,0.0012692307040899076,0.006339028804113189
M2,2027,5105,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.598893499308437,0.5835829835728026,0.6303571058671669,0.599461332364062,0.006285164984429992,0.004013786163174826
M2,2027,5105,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.5994436717663422,0.578901475723446,0.6425941658202398,0.6064196366344126,0.01783197765887523,-0.000397783354567971
M2,2027,5105,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.5941828254847645,0.579253076740514,0.6275295852954368,0.6015291051107508,0.0026153551409449083,3.3278364548250394e-05
M2,2027,5105,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.590027700831025,0.5762107145593098,0.6314269714986188,0.599606109858671,0.006512741344126938,-0.0030090838166558775
M2,2027,5105,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.5997229916897507,0.5800573495021634,0.6342240986401354,0.6083613753852317,0.009309868485643524,0.0008375511261976554
M2,2027,5105,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.5828729281767956,0.5691526552112308,0.6299587033730185,0.5956350055584896,0.005881261059921705,-0.009539446615871472
M2,2027,5105,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.5828729281767956,0.568455504617066,0.6342977616750733,0.6027513470988365,0.010220319361976538,-0.010236597210036336
M2,2027,5105,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.5787292817679558,0.5639753565869264,0.6411559229397642,0.5985807917387668,0.01707848062666739,-0.014716745240175855
M2,2027,5105,vision,early,0.15,695,33,15,201,174,320,3.5179856115107913,0.1566656810596088,0.15162910284899678,3.4532374100719423,9,0.5942446043165468,0.58030204321966,0.6237592680419949,0.5996223305198799,-0.00021949959315847867,0.0015405653355489157
M2,2027,5105,vision,early,0.35,696,32,15,200,174,322,8.198275862068966,0.3552852473272801,0.3514217322550645,2.961206896551724,24,0.6020114942528736,0.5876307517311875,0.6217594288032631,0.6030625975090985,-0.0024488546896254126,0.007241974531152051
M2,2027,5105,vision,early,0.55,691,37,15,199,172,320,12.881331403762664,0.5523413984412173,0.5496021750273932,1.6772793053545587,266,0.5991316931982634,0.5868712835293812,0.6276036444431449,0.5961283096475816,0.00145392277306311,0.00711471082149262
M2,2027,5105,vision,middle,0.15,695,33,15,199,174,322,3.5064748201438847,0.15537771057694144,0.15107957931924487,3.646043165467626,10,0.6,0.5842125536487144,0.6264144698921725,0.600308758032626,0.0009811216549907575,0.0040134294646277935
M2,2027,5105,vision,middle,0.35,700,28,15,202,174,324,8.14,0.3538085180392931,0.35117329220756244,3.6585714285714284,8,0.61,0.594703937956551,0.6242514325039727,0.6004436875792634,-0.002247232241289976,0.016065351655491944
M2,2027,5105,vision,middle,0.55,698,30,15,202,174,322,12.693409742120345,0.5480211997191279,0.5503155263821218,3.6074498567335245,11,0.5916905444126075,0.575991846958299,0.6312944652101713,0.5975239630350477,0.004579750634196134,-0.003022312806595484
M2,2027,5105,vision,late,0.15,692,36,15,199,173,320,3.491329479768786,0.15489408185427428,0.1516506529271782,3.4826589595375723,7,0.596820809248555,0.5827907397359378,0.6289912682737229,0.5950353859657385,0.001077249043249573,0.003952185812285958
M2,2027,5105,vision,late,0.35,699,29,15,200,175,324,8.078683834048642,0.3507908971358331,0.351272858380252,2.9799713876967098,18,0.5965665236051502,0.5805452486580909,0.6300569576596327,0.6002600843399661,0.0029948202837177806,0.0012757026087133472
M2,2027,5105,vision,late,0.55,699,29,15,200,175,324,12.663805436337626,0.5482329066134183,0.5502762229921914,1.8640915593705294,194,0.5937052932761088,0.5805719674904996,0.6353560122894456,0.5923413806236386,0.008770746649249594,0.0013024214411220258
M2,2027,5105,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5615491009681881,0.5537312107115756,0.6483525971818926,0.5365432805391489,0.024280656299155767,-0.02583798669805215
M2,2027,5105,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5089903181189488,0.4968581433792817,0.7080324329075147,0.46268575413796803,0.08396049202477784,-0.08271105403034607
M2,2027,5105,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.4909596662030598,0.4702203819859905,0.7553847660317043,0.41511038563627745,0.13062257787033982,-0.10907887709202346
M2,2027,5105,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5637119113573407,0.5536088096872243,0.6352687368680235,0.558027642989048,0.010354506713531664,-0.025610988688741454
M2,2027,5105,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5235457063711911,0.5132164404223227,0.6810625702596768,0.494712905430443,0.05614834010518488,-0.06600335795364298
M2,2027,5105,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.4515235457063712,0.4417045250378584,0.7319181383770589,0.352709243080529,0.107003908222567,-0.1375152733381073
M2,2027,5105,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.5759668508287292,0.5721501469169863,0.6350318666609281,0.5477242819884053,0.010954424347831337,-0.006541954910115999
M2,2027,5105,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.4903314917127072,0.49054527276252835,0.6820552362880324,0.46373529368295097,0.05797779397493563,-0.08814682906457394
M2,2027,5105,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.47375690607734805,0.4722414128382575,0.6968517983280822,0.425977727910521,0.07277435601498539,-0.1064506889888448
M2,2027,5105,text+vision,early,0.15,695,33,15,201,174,320,3.533093525179856,0.15349845548592433,0.15162910284899678,3.4244604316546763,9,0.5237410071942447,0.5176779910270063,0.6537075201384455,0.5440507774760632,0.0297287525032921,-0.06108348685710474
M2,2027,5105,text+vision,early,0.35,696,32,15,200,174,322,8.272988505747126,0.3535845440695137,0.3514217322550645,2.8951149425287355,24,0.5057471264367817,0.4952337440607145,0.6952020515013357,0.4822975018519487,0.07099376800844726,-0.08515503313932093
M2,2027,5105,text+vision,early,0.55,691,37,15,199,172,320,13.016642547033285,0.5508998144206689,0.5496021750273932,1.7004341534008682,266,0.47467438494934877,0.4657462494999824,0.730345028505139,0.41447488452091696,0.10419530683505729,-0.11401032320790622
M2,2027,5105,text+vision,middle,0.15,695,33,15,199,174,322,3.5323741007194243,0.15248779843534532,0.15107957931924487,3.633093525179856,10,0.5568345323741007,0.5467777094196719,0.6420844289253084,0.5581679442308951,0.016651080688126596,-0.033421414764414736
M2,2027,5105,text+vision,middle,0.35,700,28,15,202,174,324,8.237142857142857,0.3518224698629594,0.35117329220756244,3.617142857142857,8,0.5342857142857143,0.523495523035616,0.6689150483480522,0.4955301646472846,0.04241638360278943,-0.05514306326544305
M2,2027,5105,text+vision,middle,0.55,698,30,15,202,174,322,12.919770773638968,0.5512412171566896,0.5503155263821218,3.681948424068768,11,0.4484240687679083,0.4396546780555506,0.7208303565154103,0.3621687107997847,0.09411564193943511,-0.13935948170934387
M2,2027,5105,text+vision,late,0.15,692,36,15,199,173,320,3.531791907514451,0.15326758042631433,0.1516506529271782,3.505780346820809,7,0.5592485549132948,0.5600795952877478,0.6283071826863496,0.5831100255732481,0.00039316345587625534,-0.018758958635904044
M2,2027,5105,text+vision,late,0.35,699,29,15,200,175,324,8.240343347639485,0.3518201425083586,0.351272858380252,2.9628040057224605,18,0.4792560801144492,0.476544674766175,0.6882827613870474,0.44707587013335354,0.061220624011132485,-0.10272487128320251
M2,2027,5105,text+vision,late,0.55,699,29,15,200,175,324,12.881974248927039,0.5495478178936085,0.5502762229921914,1.848354792560801,194,0.43204577968526464,0.43069016794568776,0.7153147437499146,0.3902941335510272,0.08872947810971854,-0.14857937810368976
M2,2027,5105,audio+vision,early,0.15,695,33,15,201,174,320,3.535971223021583,0.1536193977340366,0.15162910284899678,3.4431654676258994,9,0.5928057553956835,0.5762241545818353,0.6297358390238645,0.6017096741856871,0.005757071388711177,-0.00253732330227574
M2,2027,5105,audio+vision,early,0.35,696,32,15,200,174,322,8.275862068965518,0.3537172902627314,0.3514217322550645,2.9152298850574714,24,0.5991379310344828,0.5816764243218576,0.637850272586976,0.6016301962210903,0.013641989094087537,0.0012876471218221663
M2,2027,5105,audio+vision,early,0.55,691,37,15,199,172,320,13.02026049204052,0.5511481898176485,0.5496021750273932,1.6946454413892909,266,0.6121562952243126,0.5945954583175938,0.6433911810908062,0.6161234716529025,0.017241459420724414,0.014838885609705144
M2,2027,5105,audio+vision,middle,0.15,695,33,15,199,174,322,3.5323741007194243,0.15244181328631437,0.15107957931924487,3.6158273381294963,10,0.6071942446043166,0.5920108365827701,0.6223233167644885,0.6037957121122403,-0.0031100314726932865,0.011811712398683505
M2,2027,5105,audio+vision,middle,0.35,700,28,15,202,174,324,8.257857142857143,0.35317233459517705,0.35117329220756244,3.6142857142857143,8,0.6085714285714285,0.5910718827910427,0.623368955552578,0.6117621483873416,-0.0031297091926847376,0.012433296489983703
M2,2027,5105,audio+vision,middle,0.55,698,30,15,202,174,322,12.911174785100286,0.550273101834637,0.5503155263821218,3.6361031518624642,11,0.6203438395415473,0.6021117647691601,0.6276288040217151,0.6179725146671545,0.0009140894457398963,0.02309760500426561
M2,2027,5105,audio+vision,late,0.15,692,36,15,199,173,320,3.53757225433526,0.15361604813410978,0.1516506529271782,3.5,7,0.5924855491329479,0.5773535667005472,0.6287440720924063,0.5967296437057722,0.0008300528619330505,-0.001484987223104639
M2,2027,5105,audio+vision,late,0.35,699,29,15,200,175,324,8.23247496423462,0.35104156518290575,0.351272858380252,2.9785407725321886,18,0.5965665236051502,0.5800678452895448,0.6359610511083289,0.6042355940711558,0.008898913732414027,0.0007982992401672773
M2,2027,5105,audio+vision,late,0.55,699,29,15,200,175,324,12.881974248927039,0.5495199302813233,0.5502762229921914,1.8454935622317596,194,0.6037195994277539,0.589642063185165,0.6439157842907612,0.6013890939508539,0.01733051865056523,0.010372517135787462
M2,2027,5105,text+audio+vision,early,0.15,695,33,15,201,174,320,3.5443645083932855,0.15284792379124448,0.15162910284899678,3.479136690647482,9,0.5669064748201439,0.5563235341193588,0.6411351077848201,0.5532066109489542,0.017156340149666716,-0.022437943764752277
M2,2027,5105,text+audio+vision,early,0.35,696,32,15,200,174,322,8.299808429118775,0.35267909591085983,0.3514217322550645,2.9123563218390807,24,0.5158045977011494,0.5005304529748315,0.7107434814645984,0.4781367613238142,0.08653519797170994,-0.079858324225204
M2,2027,5105,text+audio+vision,early,0.55,691,37,15,199,172,320,13.063675832127352,0.5505367103582336,0.5496021750273932,1.683068017366136,266,0.5007235890014472,0.48633184976061716,0.7440026194374744,0.42341520260129617,0.1178528977673926,-0.09342472294727144
M2,2027,5105,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.543884892086331,0.15216077191517194,0.15107957931924487,3.579856115107914,10,0.5553956834532374,0.546560483919432,0.6465980682441657,0.5517278640674151,0.021164720006983884,-0.03363864026465457
M2,2027,5105,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.28047619047619,0.35179195183607703,0.35117329220756244,3.6342857142857143,8,0.5342857142857143,0.5174095490553674,0.6840486673159258,0.4897380833200107,0.05755000257066312,-0.06122903724569162
M2,2027,5105,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.96370582617001,0.5500279084648817,0.5503155263821218,3.650429799426934,11,0.46131805157593125,0.44901703338989496,0.7244648915691498,0.36965276876832304,0.09775017699317468,-0.1299971263749995
M2,2027,5105,text+audio+vision,late,0.15,692,36,15,199,173,320,3.5529865125240847,0.15321233302679757,0.1516506529271782,3.4696531791907512,7,0.546242774566474,0.5453024656530988,0.6513656450575487,0.5476076758344811,0.023451625827075384,-0.03353608827055299
M2,2027,5105,text+audio+vision,late,0.35,699,29,15,200,175,324,8.2827849308536,0.35140260846068594,0.351272858380252,3.0028612303290414,18,0.5007153075822603,0.5038851097578444,0.6740502236099202,0.49278436878855986,0.0469880862340053,-0.07538443629153313
M2,2027,5105,text+audio+vision,late,0.55,699,29,15,200,175,324,12.957558416785885,0.5497965486710845,0.5502762229921914,1.849785407725322,194,0.45064377682403434,0.4423830138115852,0.6911592233888751,0.4350440822061683,0.06457395774867913,-0.13688653223779235
M2,2028,5101,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5662983425414365,0.5371047090781117,0.6421007793911254,0.5662679921413006,0.02761240945665877,-0.05113404646538455
M2,2028,5101,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5511049723756906,0.5169729101439716,0.6932269632816315,0.49270787922774484,0.07873859334716482,-0.07126584539952463
M2,2028,5101,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.5194444444444445,0.476220840639779,0.7513595692192515,0.4136664264822674,0.13623515274375686,-0.11174305772155013
